Index,Data.available.as.of.24.May.2017,Data.Downloaded,CatalogID,LocID,iso.code,CountryName.UN,CountryName.MICS,StartYear,EndYear,Type,Phase,Recode,SurveyName,ShortName,Survey.code,Name.for.labels,StartDate,EndDate,RefDate,ImplementingOrg,OfficialName,Births.Recode,Births.Raw,Couples.Recode,HH.Recode,HH.Raw,Height.WeightScores,Individual.Recode,Individual.Raw,Childrens.Recode,Childrens.Raw,Male.Recode,Male.Raw,HHMember.Recode,HHMember.Raw,Verbal.Autopsy,HIVTestData,Other.Biomarkers,Wealth.Index,Service.Availability,Other,Download.notes,Sample.Type.Female.x,Sample.Type.Male,Sample.Size.HH,Sample.Size.Female,Sample.Size.Male,Sample.Age.Female,Sample.Age.Male,Deaths.HH,Deaths.Causes,Verbal.Autopsy.1,Sibling.Female,Sibling.Male,Orphanhood.Female,Orphanhood.Male,Pregnancy.History,Health.Expenditures,Maternal.Mortality,Genital.Mutilation,Abortion,Micronutrients,Migration,AIDS.Test,Geography,Availability,Child.mort.processed,Child.mort.indirect.only,Siblings.processed,PregRelCode,PregRelCode.notes,MosquitoNets,Functioning.Disability.Children.5.17,Global.Adults.Tobacco,Status,Reports,Updated.by,Updated.on,Notes,Sample.Type.Female,FieldWorkStart,FieldWorkEnd,FieldWorkMiddle
2200,Y,Y,41,694,SLE,Sierra Leone,Sierra Leone,2005,2006,NA,MICS3,MICS,Sierra Leone 2005 Multiple Indicator Cluster Survey,2005 MICS,sl3,Sierra Leone 2005 MICS,2005,2006,2005.5,NA,NA,,NA,NA,slhh3,NA,,slwm3,NA,slch3,NA,,NA,slhl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2005-10-01,2005-11-30,2005.833008
2210,Y,Y,5025,694,SLE,Sierra Leone,Sierra Leone,2010,2010,NA,MICS4,MICS,Sierra Leone 2010 Multiple Indicator Cluster Survey,2010 MICS,sl4,Sierra Leone 2010 MICS,2010,2010,2010.5,NA,NA,,NA,NA,slhh4,NA,,slwm4,NA,slch4,NA,,NA,slhl4,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2010-10-01,2010-12-31,2010.869995
2240,Y,Y,141,706,SOM,Somalia,Somalia,2006,2006,NA,MICS3,MICS,Somalia 2006 Multiple Indicator Cluster Survey,2006 MICS,sm3,Somalia 2006 MICS,2006,2006,2006.5,NA,NA,,NA,NA,smhh3,NA,smbh3,smwm3,NA,smch3,NA,,NA,smhl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2006-08-01,2006-09-30,2006.666016
2110,Y,Y,4445,686,SEN,Senegal,Senegal,2000,2000,NA,MICS2,MICS,Senegal 2000 Multiple Indicator Cluster Survey,2000 MICS,sn2,Senegal 2000 MICS,2000,2000,2000.5,NA,NA,,NA,NA,snhh2,NA,,snwm2,NA,snch2,NA,,NA,snhl2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2000-05-05,2000-07-11,2000.439941
2290,Y,Y,5560,728,SSD,South Sudan,"South Sudan, Republic of",2010,2010,NA,MICS4,MICS,Sudan (South Sudan) 2010 Multiple Indicator Cluster Survey,2010 MICS,ss4,Sudan (South Sudan) 2010 MICS,2010,2010,2010.5,NA,NA,,NA,NA,sshh4,NA,ssbh4,sswm4,NA,ssch4,NA,,NA,sshl4,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2010-03-29,2010-06-30,2010.369995
2070,Y,Y,1899,678,STP,Sao Tome and Principe,Sao Tome and Principe,2000,2000,NA,MICS2,MICS,Sao Tome and Principe 2000 Multiple Indicator Cluster Survey,2000 MICS,st2,Sao Tome and Principe 2000 MICS,2000,2000,2000.5,NA,NA,,NA,NA,sthh2,NA,,stwm2,NA,stch2,NA,,NA,sthl2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2000-08-01,2000-09-30,2000.667969
2090,Y,Y,5644,678,STP,Sao Tome and Principe,Sao Tome and Principe,2014,2014,NA,MICS5,MICS,Sao Tome and Principe 2014 Multiple Indicator Cluster Survey,2014 MICS,st5,Sao Tome and Principe 2014 MICS,2014,2014,2014.5,NA,NA,stbh5,NA,NA,sthh5,NA,,stwm5,NA,stch5,NA,stmn5,NA,sthl5,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,stmm5,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sttn5,,,Completed,"Biomarker,Final,Key findings",SK,7/25/2016,,All Women,0,0,2014.5
2410,Y,Y,1945,740,SUR,Suriname,Suriname,1999,2000,NA,MICS2,MICS,Suriname 2000 Multiple Indicator Cluster Survey,2000 MICS,su2,Suriname 2000 MICS,1999,2000,2000,NA,NA,,NA,NA,suhh2,NA,,suwm2,NA,such2,NA,,NA,suhl2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,1999-11-01,2000-04-30,2000.082031
2420,Y,Y,1919,740,SUR,Suriname,Suriname,2006,2006,NA,MICS3,MICS,Suriname 2006 Multiple Indicator Cluster Survey,2006 MICS,su3,Suriname 2006 MICS,2006,2006,2006.5,NA,NA,,NA,NA,suhh3,NA,,suwm3,NA,such3,NA,,NA,suhl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2006-04-01,2006-05-31,2006.332031
2430,Y,Y,5030,740,SUR,Suriname,Suriname,2010,2010,NA,MICS4,MICS,Suriname 2010 Multiple Indicator Cluster Survey,2010 MICS,su4,Suriname 2010 MICS,2010,2010,2010.5,NA,NA,,NA,NA,suhh4,NA,,suwm4,NA,such4,NA,,NA,suhl4,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2010-07-11,2010-07-22,2010.540039
2510,Y,Y,51,760,SYR,Syrian Arab Republic,Syrian Arab Republic,2006,2006,NA,MICS3,MICS,Syrian Arab Republic 2006 Multiple Indicator Cluster Survey,2006 MICS,sy3,Syrian Arab Republic 2006 MICS,2006,2006,2006.5,NA,NA,,NA,NA,syhh3,NA,,sywm3,NA,sych3,NA,,NA,syhl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2006-05-01,2006-06-30,2006.41394
2460,Y,Y,1931,748,SWZ,Swaziland,Swaziland,2000,2000,NA,MICS2,MICS,Swaziland 2000 Multiple Indicator Cluster Survey,2000 MICS,sz2,Swaziland 2000 MICS,2000,2000,2000.5,NA,NA,,NA,NA,szhh2,NA,,szwm2,NA,szch2,NA,,NA,szhl2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2000-07-01,2000-09-30,2000.619995
2470,Y,Y,5031,748,SWZ,Swaziland,Swaziland,2010,2010,NA,MICS4,MICS,Swaziland 2010 Multiple Indicator Cluster Survey,2010 MICS,sz4,Swaziland 2010 MICS,2010,2010,2010.5,NA,NA,,NA,NA,szhh4,NA,szbh4,szwm4,NA,szch4,NA,szmn4,NA,szhl4,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2010-08-12,2010-11-27,2010.76001
2480,Y,Y,5584,748,SWZ,Swaziland,Swaziland,2014,2014,NA,MICS5,MICS,Swaziland 2014 Multiple Indicator Cluster Survey,2014 MICS,sz5,Swaziland 2014 MICS,2014,2014,2014.5,NA,NA,szbh5,NA,NA,szhh5,NA,,szwm5,NA,szch5,NA,szmn5,NA,szhl5,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,"Final,Key findings",AD,16-Jan-17,,All Women,2014-07-15,2014-10-15,2014.660034
510,Y,Y,1896,148,TCD,Chad,Chad,2000,2000,NA,MICS2,MICS,Chad 2000 Multiple Indicator Cluster Survey,2000 MICS,td2,Chad 2000 MICS,2000,2000,2000.5,NA,NA,,NA,NA,tdhh2,NA,,tdwm2,NA,tdch2,NA,,NA,tdhl2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2000-05-17,2000-09-15,2000.541992
520,Y,Y,4992,148,TCD,Chad,Chad,2010,2010,NA,MICS4,MICS,Chad 2010 Multiple Indicator Cluster Survey,2010 MICS,td4,Chad 2010 MICS,2010,2010,2010.5,NA,NA,,NA,NA,tdhh4,NA,,tdwm4,NA,tdch4,NA,,NA,tdhl4,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,"Final,Summary",,,,All Women,2010-02-12,2010-05-31,2010.27002
2620,Y,Y,2903,768,TGO,Togo,Togo,2000,2000,NA,MICS2,MICS,Togo 2000 Multiple Indicator Cluster Survey,2000 MICS,tg2,Togo 2000 MICS,2000,2000,2000.5,NA,NA,,NA,NA,tghh2,NA,,tgwm2,NA,tgch2,NA,,NA,tghl2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,0,0,2000.5
2630,Y,Y,669,768,TGO,Togo,Togo,2006,2006,NA,MICS3,MICS,Togo 2006 Multiple Indicator Cluster Survey,2006 MICS,tg3,Togo 2006 MICS,2006,2006,2006.5,NA,NA,,NA,NA,tghh3,NA,,tgwm3,NA,tgch3,NA,,NA,tghl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,Ever married,2006-05-10,2006-06-24,2006.416016
2640,Y,Y,5036,768,TGO,Togo,Togo,2010,2010,NA,MICS4,MICS,Togo 2010 Multiple Indicator Cluster Survey,2010 MICS,tg4,Togo 2010 MICS,2010,2010,2010.5,NA,NA,,NA,NA,tghh4,NA,,tgwm4,NA,tgch4,NA,tgmn4,NA,tghl4,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2010-09-06,2010-11-04,2010.76001
2570,Y,Y,175,764,THA,Thailand,Thailand,2005,2006,NA,MICS3,MICS,Thailand 2005-2006 Multiple Indicator Cluster Survey,2005-2006 MICS,th3,Thailand 2005-2006 MICS,2005,2006,2006,NA,NA,,NA,NA,thhh3,NA,,thwm3,NA,thch3,NA,,NA,thhl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2005-12-01,2006-02-28,2006.037964
2580,Y,Y,5034,764,THA,Thailand,Thailand,2012,2013,NA,MICS4,MICS,Thailand 2012 Multiple Indicator Cluster Survey,2012 MICS,th4,Thailand 2012 MICS,2012,2013,2012.5,NA,NA,,NA,NA,thhh4,NA,,thwm4,NA,thch4,NA,,NA,thhl4,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,AD,17-Aug-16,,All Women,2012-09-01,2012-11-30,2012.790039
2540,Y,Y,1924,762,TJK,Tajikistan,Tajikistan,2000,2000,NA,MICS2,MICS,Tajikistan 2000 Multiple Indicator Cluster Survey,2000 MICS,tj2,Tajikistan 2000 MICS,2000,2000,2000.5,NA,NA,,NA,NA,tjhh2,NA,,tjwm2,NA,tjch2,NA,,NA,tjhl2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,Self-weigthing sample.,All Women,2000-07-06,2000-08-05,2000.55603
2550,Y,Y,724,762,TJK,Tajikistan,Tajikistan,2005,2005,NA,MICS3,MICS,Tajikistan 2005 Multiple Indicator Cluster Survey,2005 MICS,tj3,Tajikistan 2005 MICS,2005,2005,2005.5,NA,NA,,NA,NA,tjhh3,NA,,tjwm3,NA,tjch3,NA,,NA,tjhl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2005-09-01,2005-10-31,2005.750977
2730,Y,Y,5,795,TKM,Turkmenistan,Turkmenistan,2006,2006,NA,MICS3,MICS,Turkmenistan 2006 Multiple Indicator Cluster Survey,2006 MICS,tm3,Turkmenistan 2006 MICS,2006,2006,2006.5,NA,NA,,NA,NA,tmhh3,NA,,tmwm3,NA,tmch3,NA,tmmn3,NA,tmhl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,,,,,All Women,0,0,2006.5
2740,Y,Y,5731,795,TKM,Turkmenistan,Turkmenistan,2015,2015,NA,MICS5,MICS,Turkmenistan 2015 Multiple Indicator Cluster Survey,2015 MICS,tm5,Turkmenistan 2015 MICS,2015,2015,2015.5,NA,NA,tmbh5,NA,NA,tmhh5,NA,,tmwm5,NA,tmch5,NA,,NA,tmhl5,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,"Final,Key findings",AD,01-Feb-17,,All Women,2015-09-15,2016-01-15,2015.869995
2700,Y,Y,5038,788,TUN,Tunisia,Tunisia,2011,2012,NA,MICS4,MICS,Tunisia 2011-2012 Multiple Indicator Cluster Survey,2011-2012 MICS,tn4,Tunisia 2011-2012 MICS,2011,2012,2012,NA,NA,,NA,NA,tnhh4,NA,tnbh4,tnwm4,NA,tnch4,NA,,NA,tnhl4,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,"Final,Summary",,,,All Women,2011-12-01,2012-04-30,2012.119995
2650,Y,Y,1938,780,TTO,Trinidad and Tobago,Trinidad and Tobago,2000,2000,NA,MICS2,MICS,Trinidad and Tobago 2000 Multiple Indicator Cluster Survey,2000 MICS,tt2,Trinidad and Tobago 2000 MICS,2000,2000,2000.5,NA,NA,,NA,NA,tthh2,NA,,ttwm2,NA,ttch2,NA,,NA,tthl2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,Self-weighting sample.,All Women,2000-02-14,2000-03-17,2000.166992
2660,Y,Y,1915,780,TTO,Trinidad and Tobago,Trinidad and Tobago,2006,2006,NA,MICS3,MICS,Trinidad and Tobago 2006 Multiple Indicator Cluster Survey,2006 MICS,tt3,Trinidad and Tobago 2006 MICS,2006,2006,2006.5,NA,NA,,NA,NA,tthh3,NA,,ttwm3,NA,ttch3,NA,,NA,tthl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2006-04-20,2006-06-10,2006.369995
2760,Y,Y,1904,804,UKR,Ukraine,Ukraine,2005,2005,NA,MICS3,MICS,Ukraine 2005 Multiple Indicator Cluster Survey,2005 MICS,ua3,Ukraine 2005 MICS,2005,2005,2005.5,NA,NA,,NA,NA,uahh3,NA,,uawm3,NA,uach3,NA,,NA,uahl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2005-11-02,2005-12-27,2005.911987
2770,Y,Y,5040,804,UKR,Ukraine,Ukraine,2012,2012,NA,MICS4,MICS,Ukraine 2012 Multiple Indicator Cluster Survey,2012 MICS,ua4,Ukraine 2012 MICS,2012,2012,2012.5,NA,NA,,NA,NA,uahh4,NA,,uawm4,NA,uach4,NA,uamn4,NA,uahl4,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,"Final,Key findings",,,,All Women,2012-09-28,2012-12-31,2012.869995
2790,Y,Y,5041,858,URY,Uruguay,Uruguay,2012,2013,NA,MICS4,MICS,Uruguay 2012-2013 Multiple Indicator Cluster Survey,2012-2013 MICS,ur4,Uruguay 2012-2013 MICS,2012,2013,2013,NA,NA,,NA,NA,urhh4,NA,,urwm4,NA,urch4,NA,,NA,urhl4,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,"Final,Key findings",AD,17-Aug-16,,All Women,2012-11-01,2013-11-28,2013.369995
2800,Y,Y,1917,860,UZB,Uzbekistan,Uzbekistan,2000,2000,NA,MICS2,MICS,Uzbekistan 2000 Multiple Indicator Cluster Survey,2000 MICS,uz2,Uzbekistan 2000 MICS,2000,2000,2000.5,NA,NA,,NA,NA,uzhh2,NA,,uzwm2,NA,uzch2,NA,,NA,uzhl2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2000-07-24,2000-09-15,2000.635986
2810,Y,Y,721,860,UZB,Uzbekistan,Uzbekistan,2006,2006,NA,MICS3,MICS,Uzbekistan 2006 Multiple Indicator Cluster Survey,2006 MICS,uz3,Uzbekistan 2006 MICS,2006,2006,2006.5,NA,NA,,NA,NA,uzhh3,NA,,uzwm3,NA,uzch3,NA,,NA,uzhl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2006-03-01,2006-05-15,2006.265991
2820,Y,Y,2476,548,VUT,Vanuatu,Vanuatu,2007,2008,NA,MICS3,MICS,Vanuatu 2007 Multiple Indicator Cluster Survey,2007 MICS,va3,Vanuatu 2007 MICS,2007,2008,2007.5,NA,NA,,NA,NA,vahh3,NA,,vawm3,NA,vach3,NA,,NA,vahl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2007-11-01,2007-12-20,2007.901001
2850,Y,Y,1926,704,VNM,Viet Nam,Viet Nam,2000,2000,NA,MICS2,MICS,Viet Nam 2000 Multiple Indicator Cluster Survey,2000 MICS,vn2,Viet Nam 2000 MICS,2000,2000,2000.5,NA,NA,,NA,NA,vnhh2,NA,,vnwm2,NA,vnch2,NA,,NA,vnhl2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,0,0,2000.5
2860,Y,Y,1929,704,VNM,Viet Nam,Viet Nam,2006,2006,NA,MICS3,MICS,Viet Nam 2006 Multiple Indicator Cluster Survey,2006 MICS,vn3,Viet Nam 2006 MICS,2006,2006,2006.5,NA,NA,,NA,NA,vnhh3,NA,,vnwm3,NA,vnch3,NA,,NA,vnhl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2006-08-28,2006-10-15,2006.723022
2870,Y,Y,5043,704,VNM,Viet Nam,Viet Nam,2010,2011,NA,MICS4,MICS,Viet Nam 2011 Multiple Indicator Cluster Survey,2011 MICS,vn4,Viet Nam 2011 MICS,2010,2011,2011,NA,NA,,NA,NA,vnhh4,NA,,vnwm4,NA,vnch4,NA,,NA,vnhl4,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2010-11-29,2011-01-26,2010.98999
2880,Y,Y,5580,704,VNM,Viet Nam,Viet Nam,2013,2014,NA,MICS5,MICS,Viet Nam 2013-2014 Multiple Indicator Cluster Survey,2013-2014 MICS,vn5,Viet Nam 2013-2014 MICS,2013,2014,2014,NA,NA,vnbh5,NA,NA,vnhh5,NA,,vnwm5,NA,vnch5,NA,,NA,vnhl5,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,"Final,Key findings",AD,17-Aug-16,,All Women,2013-12-01,2014-03-31,2014.079956
2830,Y,Y,4449,862,VEN,Venezuela (Bolivarian Republic of),"Venezuela, Bolivarian Republic of",2000,2000,NA,MICS2,MICS,Venezuela (Bolivarian Republic of) 2000 Multiple Indicator Cluster Survey,2000 MICS,vz2,Venezuela (Bolivarian Republic of) 2000 MICS,2000,2000,2000.5,NA,NA,,NA,NA,vzhh2,NA,,vzwm2,NA,vzch2,NA,,NA,vzhl2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,0,0,2000.5
2900,Y,Y,2623,887,YEM,Yemen,Yemen,2006,2006,NA,MICS3,MICS,Yemen 2006 Multiple Indicator Cluster Survey,2006 MICS,ye3,Yemen 2006 MICS,2006,2006,2006.5,NA,NA,,NA,NA,yehh3,NA,yebh3,yewm3,NA,yech3,NA,,NA,yehl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,Ever married,2006-09-01,2006-09-30,2006.707031
2950,Y,Y,2892,894,ZMB,Zambia,Zambia,1999,1999,NA,MICS2,MICS,Zambia 1999 Multiple Indicator Cluster Survey,1999 MICS,zm2,Zambia 1999 MICS,1999,1999,1999.5,NA,NA,,NA,NA,zmhh2,NA,,zmwm2,NA,zmch2,NA,,NA,zmhl2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,1999-10-01,1999-10-31,1999.791992
2960,Y,Y,5044,716,ZWE,Zimbabwe,Zimbabwe,2009,2009,NA,MICS3,MICS,Zimbabwe 2009 Multiple Indicator Cluster Survey,2009 MICS,zw3,Zimbabwe 2009 MICS,2009,2009,2009.5,NA,NA,,NA,NA,zwhh3,NA,zwbh3,zwwm3,NA,zwch3,NA,,NA,zwhl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2009-04-20,2009-05-30,2009.359985
2970,Y,Y,5585,716,ZWE,Zimbabwe,Zimbabwe,2014,2014,NA,MICS5,MICS,Zimbabwe 2014 Multiple Indicator Cluster Survey,2014 MICS,zw5,Zimbabwe 2014 MICS,2014,2014,2014.5,NA,NA,,NA,NA,zwhh5,NA,zwbh5,zwwm5,NA,zwch5,NA,zwmn5,NA,zwhl5,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,zwmm5,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,"Final,Key findings",,,,All Women,2014-02-15,2014-04-15,2014.209961
